"Station" "SimpsonDiv_raw" "FractNotDiseased_raw" "HardCoralCover_raw" "AlgaeCover_raw" "Rugosity_raw" "HerbivoreBiomass_raw" "TempVar_raw" "ThermalTol_raw" "SimpsonDiv_rescaled" "FractNotDiseased_rescaled" "HardCoralCover_rescaled" "AlgaeCover_rescaled" "Rugosity_rescaled" "HerbivoreBiomass_rescaled" "TempVar_rescaled" "ThermalTol_rescaled" "region" "survey_year" "survey_date" "latitude" "longitude" "biotope" "admin" "habitat" "depth" "stratum" "fish" "LPI" "demo" "N_cells_stratum" "N_fish_cells_sampled" "fish_sampling_weights" "N_LPI_cells_sampled" "LPI_sampling_weights" "N_demo_cells_sampled" "demo_sampling_weights" "minDepth" "maxDepth" "rugosity" "resil_all_indic" "resil_no_temp_var" "resil_rank_all_indic" "resil_rank_no_temp_var" "resil_quart_all_indic" "resil_quart_no_temp_var" "weighting_sys" "quartile_change_all_indic" "diff_unweighted_weighted_all_indic" "quartile_change_no_temp_var" "diff_unweighted_weighted_no_temp_var"
9239 0.828571429 0.952380952 2 42 0.120833333 20.28578061 0.280099988 4.19047619 0.887755102817055 0.952380952 0.0714285714285714 0.688524590163934 0.0826210823931624 0.000657699949419973 0.690071413204871 0.838095238 "PR" 2014 2014-06-16 18.1534642 -67.321327 "SW" "OPEN" "PVMT" "SHLW" "SW_OPEN_PVMT_SHLW" 1 1 1 48631 19 2559.5 19 2559.5 "7" "6947.3" "34" "35" "0.120833333" 0.757150085857259 0.736496608073214 60 57 3 3 0 "N/A" "N/A" "N/A" "N/A"
9241 0.757246377 1 5 17 0.3375 722.8127611 0.296999991 4.354166667 0.811335404218334 1 0.178571428571429 0.278688524590164 0.230769230769231 0.0234348347522418 0.731707291294864 0.8708333334 "PR" 2014 2014-09-07 18.5190915 -67.099023 "N" "OPEN" "PVMT" "DEEP" "N_OPEN_PVMT_DEEP" 1 1 1 2301 4 575.3 4 575.3 "1" "2301" "42" "51" "0.3375" 0.741654012334858 0.70976149572623 68 66 3 3 0 "N/A" "N/A" "N/A" "N/A"
9247 0.666666667 1 1 41 0.23125 0 0.3312 4 0.714285714897959 1 0.0357142857142857 0.672131147540984 0.158119658119658 0 0.815964519261076 0.8 "PR" 2014 2014-09-07 18.488382 -66.927517 "N" "OPEN" "BDRK" "SHLW" "N_OPEN_BDRK_SHLW" 1 1 1 5110 2 2555 2 2555 "1" "5110" "16" "18" "0.23125" 0.754395976306645 0.70696272710569 61 67 3 3 0 "N/A" "N/A" "N/A" "N/A"
9248 0 0.666666667 0 7 0.247916667 7.657302213 0.3312 4 0 0.666666667 0 0.114754098360656 0.16951566974359 0.000248262927367997 0.815964519261076 0.8 "PR" 2014 2014-09-07 18.4844876 -66.902002 "N" "OPEN" "SCR" "SHLW" "N_OPEN_SCR_SHLW" 1 1 1 5577 2 2788.5 2 2788.5 "1" "5577" "13" "16" "0.247916667" 0.461522321869391 0.366251612894738 103 102 4 4 0 "N/A" "N/A" "N/A" "N/A"
9249 0.815458937 1 6 30 0.758333333 2708.56664 0.278299987 3.989130435 0.873706004240609 1 0.214285714285714 0.491803278688525 0.518518518290598 0.0878163959463538 0.685636820962617 0.797826087 "PR" 2014 2014-07-27 18.3919922 -67.482291 "SW" "ID" "PVMT" "SHLW" "SW_ID_PVMT_SHLW" 1 1 1 189 2 94.5 2 94.5 "1" "189" "38" "48" "0.758333333" 0.839499825597815 0.833224680283438 25 24 1 1 0 "N/A" "N/A" "N/A" "N/A"
9253 0.856164384 1 15 25 0.739583333 3139.93815 0.278299987 3.787671233 0.917318983184757 1 0.535714285714286 0.409836065573771 0.505698005470085 0.101802203333443 0.685636820962617 0.7575342466 "PR" 2014 2014-07-27 18.3869509 -67.473344 "SW" "ID" "PVMT" "DEEP" "SW_ID_PVMT_DEEP" 1 1 1 351 2 175.5 2 175.5 "1" "351" "53" "57" "0.739583333" 0.883356781926944 0.88424515355035 15 12 1 1 0 "N/A" "N/A" "N/A" "N/A"
9256 0.859322034 1 6 39 0.6375 4413.156307 0.278299987 3.833333333 0.920702179614536 1 0.214285714285714 0.639344262295082 0.435897435897436 0.14308212908827 0.685636820962617 0.7666666666 "PR" 2014 2014-07-27 18.3816395 -67.487114 "SW" "ID" "AGRF" "SHLW" "SW_ID_AGRF_SHLW" 1 1 1 5 2 2.5 2 2.5 "1" "5" "34" "43" "0.6375" 0.863953943234053 0.861673089830202 20 15 1 1 0 "N/A" "N/A" "N/A" "N/A"
9257 0.771988796 0.964705882 17 48 0.870833333 2266.786301 0.278299987 3.452941176 0.827130853152547 0.964705882 0.607142857142857 0.786885245901639 0.595441595213675 0.0734931163939857 0.685636820962617 0.6905882352 "PR" 2014 2014-07-27 18.3784546 -67.484303 "SW" "ID" "AGRF" "DEEP" "SW_ID_AGRF_DEEP" 1 1 1 26 2 13 2 13 "1" "26" "55" "62" "0.870833333" 0.940434083706285 0.950645359887654 6 4 1 1 0 "N/A" "N/A" "N/A" "N/A"
9260 0.637681159 0.916666667 16 10 0.572916667 6588.312054 0.280400008 4.375 0.683229813458296 0.916666667 0.571428571428571 0.163934426229508 0.391737891965812 0.21360442508891 0.690810560774523 0.875 "PR" 2014 2014-06-10 18.351301 -67.266913 "N" "TPR" "AGRF" "SHLW" "N_TPR_AGRF_SHLW" 1 1 1 15 2 7.5 2 7.5 "1" "15" "4" "8" "0.572916667" 0.810163226900499 0.798014231860451 35 31 2 2 0 "N/A" "N/A" "N/A" "N/A"
9262 0.898550725 0.958333333 9 37 0.254166667 754.7299565 0.2831 3.6875 0.96273291998669 0.958333333 0.321428571428571 0.60655737704918 0.173789174017094 0.0244696452041432 0.697462425733124 0.7375 "PR" 2014 2014-09-08 18.4945032 -66.399207 "N" "OPEN" "BDRK" "DEEP" "N_OPEN_BDRK_DEEP" 1 1 1 6 3 2 3 2 "1" "6" "36" "42" "0.254166667" 0.805823531530567 0.791574493761872 38 32 2 2 0 "N/A" "N/A" "N/A" "N/A"
9267 0.758175559 0.988095238 15 19 0.347916667 669.026632 0.296000004 4.136904762 0.812330956361547 0.988095238 0.535714285714286 0.311475409836066 0.237891738119658 0.0216909958007781 0.72924366233435 0.8273809524 "PR" 2014 2014-09-08 18.4840879 -66.332167 "N" "OPEN" "PVMT" "SHLW" "N_OPEN_PVMT_SHLW" 1 1 1 8523 2 4261.5 2 4261.5 "1" "8523" "27" "34" "0.347916667" 0.802506551469757 0.781068835752326 40 37 2 2 0 "N/A" "N/A" "N/A" "N/A"
9269 0.813852814 1 2 4 0.227083333 58.81860512 0.342500001 3.772727273 0.871985158168566 1 0.0714285714285714 0.0655737704918033 0.155270655042735 0.00190700049241918 0.843803890890348 0.7545454546 "PR" 2014 2014-08-26 18.3709901 -65.559523 "E" "OPEN" "PVMT" "SHLW" "E_OPEN_PVMT_SHLW" 1 1 1 15250 11 1386.4 11 1386.4 "5" "3050" "24" "28" "0.227083333" 0.676784762475785 0.610852169388953 88 90 4 4 0 "N/A" "N/A" "N/A" "N/A"
9270 0.8 1 3 23 0.3 1170.905196 0.318800002 4.1 0.85714285744898 1 0.107142857142857 0.377049180327869 0.205128205128205 0.0379627633262067 0.78541512793587 0.82 "PR" 2014 2014-08-26 18.3638466 -65.538871 "E" "OPEN" "PVMT" "SHLW" "E_OPEN_PVMT_SHLW" 1 1 1 15250 11 1386.4 11 1386.4 "5" "3050" "25" "27" "0.3" 0.753249997914893 0.712018820654875 62 65 3 3 0 "N/A" "N/A" "N/A" "N/A"
9274 0.843921569 1 24 25 0.933333333 244.4334833 0.342500001 3.607843137 0.904201681394358 1 0.857142857142857 0.409836065573771 0.638176637948718 0.00792495456269049 0.843803890890348 0.7215686274 "PR" 2014 2014-08-26 18.3535338 -65.567431 "E" "OPEN" "PVMT" "DEEP" "E_OPEN_PVMT_DEEP" 1 1 1 41388 16 2586.8 16 2586.8 "7" "5912.6" "49" "56" "0.933333333" 0.967694158607424 0.949278186849942 3 5 1 1 0 "N/A" "N/A" "N/A" "N/A"
9277 0.5 1 3 33 0.520833333 732.6667575 0.263000011 4.875 0.535714285905612 1 0.107142857142857 0.540983606557377 0.356125355897436 0.023754318288935 0.647942866972442 0.975 "PR" 2014 2014-08-28 18.2617152 -65.606083 "E" "OPEN" "BDRK" "SHLW" "E_OPEN_BDRK_SHLW" 1 1 1 2982 3 994 3 994 "2" "1491" "12" "15" "0.520833333" 0.75267871061924 0.740105863335984 63 56 3 3 0 "N/A" "N/A" "N/A" "N/A"
9281 0.788499551 0.952830189 24 3 0.704166667 2139.323215 0.280400008 4.127358491 0.844820947801722 0.952830189 0.857142857142857 0.0491803278688525 0.481481481709402 0.0693605435920405 0.690810560774523 0.8254716982 "PR" 2014 2014-08-28 18.3490725 -67.270246 "N" "TPR" "PVMT" "SHLW" "N_TPR_PVMT_SHLW" 1 1 1 190 2 95 2 95 "1" "190" "28" "33" "0.704166667" 0.857748545241319 0.853372051132846 22 19 1 1 0 "N/A" "N/A" "N/A" "N/A"
9283 0.877784123 0.961165049 19 23 0.277083333 1160.491818 0.280400008 3.694174757 0.940482989264458 0.961165049 0.678571428571429 0.377049180327869 0.189458689230769 0.0376251436745126 0.690810560774523 0.7388349514 "PR" 2014 2014-06-10 18.3459063 -67.269805 "N" "TPR" "PVMT" "DEEP" "N_TPR_PVMT_DEEP" 1 1 1 20 3 6.7 3 6.7 "1" "20" "35" "41" "0.277083333" 0.829504982467161 0.820515235245598 31 29 2 2 0 "N/A" "N/A" "N/A" "N/A"
9284 0.450292398 1 4 0 0.325 649.94412 0.280400008 4.789473684 0.482456140886591 1 0.142857142857143 0 0.222222222222222 0.0210723078923118 0.690810560774523 0.9578947368 "PR" 2014 2014-08-28 18.3453814 -67.261768 "N" "TPR" "BDRK" "SHLW" "N_TPR_BDRK_SHLW" 1 1 1 25 1 25 1 25 "1" "25" "5" "7" "0.325" 0.632342873953413 0.591149019971047 94 93 4 4 0 "N/A" "N/A" "N/A" "N/A"
9285 0.880261248 0.981132075 6 4 0.335416667 715.5629101 0.2682 3.660377358 0.943137051765406 0.981132075 0.214285714285714 0.0655737704918033 0.22934472957265 0.0231997820950297 0.660753877010328 0.7320754716 "PR" 2014 2014-09-06 18.3145269 -67.246941 "N" "OPEN" "SCR" "DEEP" "N_OPEN_SCR_DEEP" 1 1 1 175 3 58.3 3 58.3 "1" "175" "40" "59" "0.335416667" 0.692063907648652 0.666910987332149 83 80 4 4 0 "N/A" "N/A" "N/A" "N/A"
9288 0.889140271 0.980769231 12 5 0.54375 671.4051477 0.2832 3.192307692 0.952650290697375 0.980769231 0.428571428571429 0.0819672131147541 0.371794871794872 0.0217681113767403 0.697708791831935 0.6384615384 "PR" 2014 2014-09-06 18.2927929 -67.241485 "N" "OPEN" "AGRF" "DEEP" "N_OPEN_AGRF_DEEP" 1 1 1 76 3 25.3 3 25.3 "1" "76" "39" "46" "0.54375" 0.750346636711946 0.726984575750348 64 60 3 3 0 "N/A" "N/A" "N/A" "N/A"
9289 0.774193548 0.967741935 8 15 0.97 30843.51858 0.275200009 3.290322581 0.829493087439105 0.967741935 0.285714285714286 0.245901639344262 0.663247863247863 1 0.677999526100027 0.6580645162 "PR" 2014 2014-07-20 18.104076 -67.936017 "SW" "IM" "AGRF" "DEEP" "SW_IM_AGRF_DEEP" 1 1 1 563 4 140.8 4 140.8 "2" "281.5" "23" "36" "0.97" 0.957897606680279 0.972558645945301 4 2 1 1 0 "N/A" "N/A" "N/A" "N/A"
9290 0.830049261 0.965517241 6 18 0.7 3397.933206 0.275200009 4.103448276 0.889338494246192 0.965517241 0.214285714285714 0.295081967213115 0.478632478632479 0.110166847442734 0.677999526100027 0.8206896552 "PR" 2014 2014-07-30 18.1009468 -67.942179 "SW" "IM" "PVMT" "DEEP" "SW_IM_PVMT_DEEP" 1 1 1 2065 4 516.3 4 516.3 "3" "688.3" "52" "58" "0.7" 0.800329178247137 0.789253271759019 42 33 2 2 0 "N/A" "N/A" "N/A" "N/A"
9292 0.835164835 0.928571429 11 31 0.679166667 2948.512791 0.275200009 4.035714286 0.894819466391007 0.928571429 0.392857142857143 0.508196721311475 0.464387464615385 0.0955958634664956 0.677999526100027 0.8071428572 "PR" 2014 2014-07-30 18.0887598 -67.944614 "SW" "IM" "AGRF" "DEEP" "SW_IM_AGRF_DEEP" 1 1 1 563 4 140.8 4 140.8 "2" "281.5" "28" "33" "0.679166667" 0.857473816964201 0.85573181372922 23 18 1 1 0 "N/A" "N/A" "N/A" "N/A"
9293 0.911111111 1 5 22 0.827083333 3598.392714 0.300999999 3.75 0.976190476420068 1 0.178571428571429 0.360655737704918 0.565527065299145 0.116666089981489 0.741561954956581 0.75 "PR" 2014 2014-08-01 18.0792425 -67.939474 "SW" "IM" "PTRF" "SHLW" "SW_IM_PTRF_SHLW" 1 1 1 5 2 2.5 2 2.5 "1" "5" "9" "20" "0.827083333" 0.843019907842728 0.825623261478315 24 28 1 2 0 "N/A" "N/A" "N/A" "N/A"
9298 0.75 1 5 59 0.3625 1129.666648 0.361799985 3.625 0.803571428858418 1 0.178571428571429 0.967213114754098 0.247863247863248 0.0366257385670815 0.891352508542239 0.725 "PR" 2014 2014-07-31 18.0679012 -67.852617 "SW" "IM" "PVMT" "DEEP" "SW_IM_PVMT_DEEP" 1 1 1 2065 4 516.3 4 516.3 "3" "688.3" "40" "49" "0.3625" 0.871968945742782 0.827972830577181 17 27 1 2 0 "N/A" "N/A" "N/A" "N/A"
9299 0.714285714 1 1 10 0.314583333 2646.549086 0.301 3.285714286 0.765306122416181 1 0.0357142857142857 0.163934426229508 0.215099714871795 0.0858056800210892 0.741561957420242 0.6571428572 "PR" 2014 2014-07-31 18.0587675 -67.914088 "SW" "IM" "PVMT" "SHLW" "SW_IM_PVMT_SHLW" 1 1 1 2429 2 1214.5 2 1214.5 "1" "2429" "29" "30" "0.314583333" 0.658815839880683 0.611331629446622 90 89 4 4 0 "N/A" "N/A" "N/A" "N/A"
9302 0.933333333 1 4 22 0.749166667 14766.01353 0.361799985 3.71875 1 1 0.142857142857143 0.360655737704918 0.512250712478633 0.478739592945624 0.891352508542239 0.74375 "PR" 2014 2014-07-31 18.0544158 -67.864514 "SW" "IM" "AGRF" "SHLW" "SW_IM_AGRF_SHLW" 1 1 1 777 2 388.5 2 388.5 "1" "777" "42" "50" "0.749166667" 0.92220098250072 0.886409678527085 8 11 1 1 0 "N/A" "N/A" "N/A" "N/A"
9303 0.911111111 0.9 5 6 0.3875 1914.530693 0.301 4 0.976190476420068 0.9 0.178571428571429 0.0983606557377049 0.264957264957265 0.0620723828260453 0.741561957420242 0.8 "PR" 2014 2014-07-30 18.0519525 -67.907516 "SW" "IM" "PVMT" "DEEP" "SW_IM_PVMT_DEEP" 1 1 1 2065 4 516.3 4 516.3 "3" "688.3" "51" "56" "0.3875" 0.723024141819757 0.686027600776956 76 74 3 3 0 "N/A" "N/A" "N/A" "N/A"
9304 0.819047619 1 8 5 0.697916667 3577.021966 0.3049 4.047619048 0.877551020670554 1 0.285714285714286 0.0819672131147541 0.477207977435897 0.11597321352044 0.751170235273859 0.8095238096 "PR" 2014 2014-07-31 18.0500347 -67.888161 "SW" "IM" "SCR" "SHLW" "SW_IM_SCR_SHLW" 1 1 1 310 2 155 2 155 "1" "310" "40" "44" "0.697916667" 0.790871995954558 0.762948078498798 46 46 2 2 0 "N/A" "N/A" "N/A" "N/A"
9305 0.588235294 1 6 30 0.304166667 605.4606751 0.383700013 3.852941176 0.630252100939376 1 0.214285714285714 0.491803278688525 0.207977208205128 0.0196300779863878 0.945306753164293 0.7705882352 "PR" 2014 2014-08-29 18.2013148 -65.509519 "E" "OPEN" "PTRF" "DEEP" "E_OPEN_PTRF_DEEP" 1 1 1 10074 8 1259.3 8 1259.3 "5" "2014.8" "52" "53" "0.304166667" 0.769430633540037 0.697401830306547 57 68 3 3 0 "N/A" "N/A" "N/A" "N/A"
9306 0.724637681 0.869565217 18 18 0.345833333 1576.420626 0.383700013 4.260869565 0.776397515634428 0.869565217 0.642857142857143 0.295081967213115 0.236467236239316 0.0511102720628705 0.945306753164293 0.852173913 "PR" 2014 2014-08-29 18.1905747 -65.514454 "E" "OPEN" "PTRF" "SHLW" "E_OPEN_PTRF_SHLW" 1 1 1 6685 8 835.6 8 835.6 "5" "1337" "24" "24" "0.345833333" 0.839386060352451 0.778783651625223 27 41 2 2 0 "N/A" "N/A" "N/A" "N/A"
9307 0.824489796 1 11 30 0.258333333 98.70174342 0.383700013 3.88 0.883381924601208 1 0.392857142857143 0.491803278688525 0.176638176410256 0.00320008053439148 0.945306753164293 0.776 "PR" 2014 2014-08-25 18.1844959 -65.502773 "E" "OPEN" "PTRF" "SHLW" "E_OPEN_PTRF_SHLW" 1 1 1 6685 8 835.6 8 835.6 "5" "1337" "28" "36" "0.258333333" 0.839426931393952 0.778831198469666 26 40 1 2 0 "N/A" "N/A" "N/A" "N/A"
9308 0.768115942 0.916666667 6 25 0.35 1590.940245 0.383700013 4.041666667 0.822981366722493 0.916666667 0.214285714285714 0.409836065573771 0.239316239316239 0.0515810231207415 0.945306753164293 0.8083333334 "PR" 2014 2014-08-29 18.1799285 -65.52458 "E" "OPEN" "PTRF" "SHLW" "E_OPEN_PTRF_SHLW" 1 1 1 6685 8 835.6 8 835.6 "5" "1337" "33" "33" "0.35" 0.792525866234805 0.724269397071865 44 61 2 3 0 "N/A" "N/A" "N/A" "N/A"
9309 0.894736842 0.9 12 15 0.2875 2878.779111 0.383700013 3.8 0.958646616770945 0.9 0.428571428571429 0.245901639344262 0.196581196581197 0.0933349774453651 0.945306753164293 0.76 "PR" 2014 2014-08-29 18.1759967 -65.531739 "E" "OPEN" "PTRF" "DEEP" "E_OPEN_PTRF_DEEP" 1 1 1 10074 8 1259.3 8 1259.3 "5" "2014.8" "37" "42" "0.2875" 0.814105850324447 0.749374217230456 34 51 2 2 0 "N/A" "N/A" "N/A" "N/A"
9310 0.883855981 1 14 40 0.50625 139.2808858 0.348699987 3.619047619 0.946988551409639 1 0.5 0.655737704918033 0.346153846153846 0.0045157262274971 0.859078554525358 0.7238095238 "PR" 2014 2014-08-25 18.1740705 -65.451055 "E" "OPEN" "PTRF" "SHLW" "E_OPEN_PTRF_SHLW" 1 1 1 6685 8 835.6 8 835.6 "5" "1337" "40" "46" "0.50625" 0.905423582980975 0.873641826284015 11 14 1 1 0 "N/A" "N/A" "N/A" "N/A"
9311 0.676346038 1 24 23 0.345833333 2633.083646 0.327399999 4.189655172 0.72465646954452 1 0.857142857142857 0.377049180327869 0.236467236239316 0.0853691072622104 0.806602605042609 0.8379310344 "PR" 2014 2014-08-25 18.173872 -65.464748 "E" "OPEN" "PVMT" "SHLW" "E_OPEN_PVMT_SHLW" 1 1 1 15250 11 1386.4 11 1386.4 "5" "3050" "23" "25" "0.345833333" 0.88545623210688 0.861388129099234 14 16 1 1 0 "N/A" "N/A" "N/A" "N/A"
9316 0.863636364 1 0 26 0.241666667 754.2831929 0.332700014 3.833333333 0.925324676044759 1 0 0.426229508196721 0.165242165470085 0.0244551603586856 0.819660045234491 0.7666666666 "PR" 2014 2014-09-19 18.15262 -65.294801 "E" "OPEN" "AGRF" "DEEP" "E_OPEN_AGRF_DEEP" 1 1 1 3456 6 576 6 576 "3" "1152" "33" "40" "0.241666667" 0.742056391517431 0.691834715602015 67 70 3 3 0 "N/A" "N/A" "N/A" "N/A"
9317 0 1 0 6 0.175 1951.168042 0.332700014 5 0 1 0 0.0983606557377049 0.11965811965812 0.0632602287880736 0.819660045234491 1 "PR" 2014 2014-09-19 18.1481648 -65.297727 "E" "OPEN" "SCR" "SHLW" "E_OPEN_SCR_SHLW" 1 1 1 2841 4 710.3 4 710.3 "1" "2841" "17" "21" "0.175" 0.557487106874266 0.477118213563885 99 99 4 4 0 "N/A" "N/A" "N/A" "N/A"
9326 0.841025641 1 18 35 0.625 228.3963662 0.283399999 3.303030303 0.90109890139325 1 0.642857142857143 0.573770491803279 0.427350427350427 0.00740500360254294 0.698201521565896 0.6606060606 "PR" 2014 2014-08-27 18.0928825 -65.707034 "E" "OPEN" "PVMT" "DEEP" "E_OPEN_PVMT_DEEP" 1 1 1 41388 16 2586.8 16 2586.8 "7" "5912.6" "47" "51" "0.625" 0.882952085853977 0.881146510195573 16 13 1 1 0 "N/A" "N/A" "N/A" "N/A"
9328 0.873015873 0.972222222 24 23 0.416666667 1048.961007 0.303900003 2.875 0.935374149976919 0.972222222 0.857142857142857 0.377049180327869 0.284900285128205 0.0340091226712436 0.748706581676735 0.575 "PR" 2014 2014-08-27 18.0848659 -65.713318 "E" "OPEN" "PVMT" "DEEP" "E_OPEN_PVMT_DEEP" 1 1 1 41388 16 2586.8 16 2586.8 "7" "5912.6" "80" "84" "0.416666667" 0.860140661898152 0.844046225611686 21 22 1 1 0 "N/A" "N/A" "N/A" "N/A"
9329 0.742105263 0.95 3 28 0.13125 221.2693807 0.321799994 4.25 0.795112782069683 0.95 0.107142857142857 0.459016393442623 0.0897435897435898 0.00717393445647536 0.792806091190904 0.85 "PR" 2014 2014-09-08 18.4796129 -66.209684 "N" "OPEN" "AGRF" "SHLW" "N_OPEN_AGRF_SHLW" 1 1 1 9223 3 3074.3 3 3074.3 "1" "9223" "7" "8" "0.13125" 0.72828836936123 0.68143422087707 74 77 3 3 0 "N/A" "N/A" "N/A" "N/A"
9331 0.911330049 0.931034483 27 25 0.275 1418.038562 0.274100006 3.672413793 0.976425052848723 0.931034483 0.964285714285714 0.409836065573771 0.188034188034188 0.0459752527365508 0.675289491622126 0.7344827586 "PR" 2014 2014-08-06 17.995528 -67.342657 "SW" "OPEN" "SCR" "DEEP" "SW_OPEN_SCR_DEEP" 1 1 1 8526 4 2131.5 4 2131.5 "2" "4263" "48" "51" "0.275" 0.885482213339964 0.888881841857422 13 10 1 1 0 "N/A" "N/A" "N/A" "N/A"
9332 0 1 2 30 0.141666667 1729.045206 0.274300009 5 0 1 0.0714285714285714 0.491803278688525 0.0968660970940171 0.0560586238407045 0.675782231210731 1 "PR" 2014 2014-08-06 17.9586766 -67.312791 "SW" "OPEN" "PTRF" "DEEP" "SW_OPEN_PTRF_DEEP" 1 1 1 14175 8 1771.9 8 1771.9 "5" "2835" "57" "58" "0.141666667" 0.609803069145322 0.568070704443999 95 96 4 4 0 "N/A" "N/A" "N/A" "N/A"
9335 0.912605042 1 19 10 0.23125 860.8045538 0.264800012 3.214285714 0.977791116777783 1 0.678571428571429 0.163934426229508 0.158119658119658 0.0279087663609876 0.652377459214696 0.6428571428 "PR" 2014 2014-08-06 17.9493126 -67.32704 "SW" "OPEN" "PTRF" "DEEP" "SW_OPEN_PTRF_DEEP" 1 1 1 14175 8 1771.9 8 1771.9 "5" "2835" "52" "54" "0.23125" 0.773334851203271 0.763208468019877 55 45 3 2 0 "N/A" "N/A" "N/A" "N/A"
9338 0.773333333 1 6 27 0.535416667 319.2298309 0.338400006 4.18 0.828571428510204 1 0.214285714285714 0.442622950819672 0.366096866324786 0.0103499809878047 0.833702893157414 0.836 "PR" 2014 2014-12-02 18.0782617 -65.542159 "E" "OPEN" "AGRF" "SHLW" "E_OPEN_AGRF_SHLW" 1 1 1 5480 4 1370 4 1370 "1" "5480" "13" "22" "0.535416667" 0.814696827434685 0.773403118474144 33 42 2 2 0 "N/A" "N/A" "N/A" "N/A"
9339 0.820564516 1 1 12 0.204166667 2127.610096 0.319000006 4.03125 0.879176267456849 1 0.0357142857142857 0.19672131147541 0.13960113982906 0.0689807840983362 0.785907869988136 0.80625 "PR" 2014 2014-12-03 18.0793389 -65.477028 "E" "OPEN" "PVMT" "SHLW" "E_OPEN_PVMT_SHLW" 1 1 1 15250 11 1386.4 11 1386.4 "5" "3050" "36" "40" "0.204166667" 0.703362940208577 0.653880245457279 81 82 4 4 0 "N/A" "N/A" "N/A" "N/A"
9341 0.856216216 0.973333333 14 32 0.95 3727.456939 0.3384 3.246666667 0.917374517470491 0.973333333 0.5 0.524590163934426 0.64957264957265 0.120850574467759 0.833702878375448 0.6493333334 "PR" 2014 2014-12-02 18.0865703 -65.577856 "E" "OPEN" "AGRF" "DEEP" "E_OPEN_AGRF_DEEP" 1 1 1 3456 6 576 6 576 "3" "1152" "57" "64" "0.95" 0.929239688731981 0.906655209304711 7 8 1 1 0 "N/A" "N/A" "N/A" "N/A"
9343 0.833333333 1 0 3 0.2 342.052386 0.335099995 4.166666667 0.892857142818878 1 0 0.0491803278688525 0.136752136752137 0.0110899275357578 0.825572784796389 0.8333333334 "PR" 2014 2014-12-01 18.0889193 -65.361246 "E" "OPEN" "SCR" "DEEP" "E_OPEN_SCR_DEEP" 1 1 1 8909 7 1272.7 7 1272.7 "1" "8909" "74" "74" "0.2" 0.673957028749276 0.611375504297548 89 88 4 4 0 "N/A" "N/A" "N/A" "N/A"
9345 0.638095238 1 1 36 0.235416667 92.05510156 0.3221 4.733333333 0.683673469529883 1 0.0357142857142857 0.590163934426229 0.160968661196581 0.00298458495651957 0.793545204269302 0.9466666666 "PR" 2014 2014-12-02 18.0924643 -65.45459 "E" "OPEN" "BDRK" "SHLW" "E_OPEN_BDRK_SHLW" 1 1 1 2982 3 994 3 994 "2" "1491" "3" "5" "0.235416667" 0.757542394195473 0.715311964050622 59 64 3 3 0 "N/A" "N/A" "N/A" "N/A"
9351 0.795321637 0.894736842 0 14 0.13125 3670.264614 0.337599993 4.105263158 0.852130325661475 0.894736842 0 0.229508196721311 0.0897435897435898 0.118996300778081 0.831731932339335 0.8210526316 "PR" 2014 2014-12-01 18.1053964 -65.397708 "E" "OPEN" "PTRF" "SHLW" "E_OPEN_PTRF_SHLW" 1 1 1 6685 8 835.6 8 835.6 "5" "1337" "23" "28" "0.13125" 0.689977981631659 0.628725135790758 84 87 4 4 0 "N/A" "N/A" "N/A" "N/A"
9353 0.866666667 1 2 34 0.19375 559.9986791 0.337599993 4.166666667 0.928571429260204 1 0.0714285714285714 0.557377049180328 0.132478632478632 0.0181561217682577 0.831731932339335 0.8333333334 "PR" 2014 2014-12-01 18.1090576 -65.400464 "E" "OPEN" "PVMT" "SHLW" "E_OPEN_PVMT_SHLW" 1 1 1 15250 11 1386.4 11 1386.4 "5" "3050" "9" "12" "0.19375" 0.786192196931152 0.740654809221475 50 54 2 3 0 "N/A" "N/A" "N/A" "N/A"
9359 0 1 1 0 0.141666667 13.69236541 0.318800002 4 0 1 0.0357142857142857 0 0.0968660970940171 0.000443930071547628 0.78541512793587 0.8 "PR" 2014 2014-11-29 18.3620102 -65.512443 "E" "OPEN" "PVMT" "DEEP" "E_OPEN_PVMT_DEEP" 1 1 1 41388 16 2586.8 16 2586.8 "7" "5912.6" "80" "82" "0.141666667" 0.488721292138102 0.404282468407115 102 101 4 4 0 "N/A" "N/A" "N/A" "N/A"
